Soil,Nitrogen,Phosphorous,Potassium,PH,Rainfall,Temperature,Crop,Fertilizer
Acidic,100,60,130,7.5,800,25,grapes,Ferrous Sulphate
Acidic,80,40,140,6.0,700,30,grapes,10:10:10 NPK
Acidic,85,40,140,6.0,700,30,grapes,10:10:10 NPK
Acidic,90,40,140,6.0,700,30,grapes,10:10:10 NPK
Acidic,95,40,140,6.0,700,30,grapes,10:10:10 NPK
Acidic,100,40,140,6.0,700,30,grapes,10:10:10 NPK
Acidic,80,45,120,6.5,800,20,grapes,10:10:10 NPK
Acidic,85,45,120,6.5,800,20,grapes,10:10:10 NPK
Acidic,90,45,120,6.5,800,20,grapes,10:10:10 NPK
Acidic,95,45,120,6.5,800,20,grapes,10:10:10 NPK
Acidic,100,45,120,6.5,800,20,grapes,10:10:10 NPK
Acidic,80,50,125,7.0,700,25,grapes,10:10:10 NPK
Acidic,85,50,125,7.0,700,25,grapes,10:10:10 NPK
Acidic,90,50,125,7.0,700,25,grapes,10:10:10 NPK
Acidic,95,50,125,7.0,700,25,grapes,10:10:10 NPK
Acidic,100,50,125,7.0,700,25,grapes,10:10:10 NPK
Acidic,80,55,130,7.5,800,30,grapes,10:10:10 NPK
Acidic,85,55,130,7.5,800,30,grapes,10:10:10 NPK
Acidic,90,55,130,7.5,800,30,grapes,10:10:10 NPK
Acidic,95,55,130,7.5,800,30,grapes,10:10:10 NPK
Acidic,100,55,130,7.5,800,30,grapes,10:10:10 NPK
Acidic,80,60,135,6.0,700,20,grapes,10:10:10 NPK
Acidic,85,60,135,6.0,700,20,grapes,10:10:10 NPK
Acidic,90,60,135,6.0,700,20,grapes,10:10:10 NPK
Acidic,95,60,135,6.0,700,20,grapes,10:10:10 NPK
Acidic,100,60,135,6.0,700,20,grapes,10:10:10 NPK
Alkaline,120,60,40,5.5,500,20,maize,MOP
Alkaline,125,60,40,5.5,500,20,maize,MOP
Alkaline,130,60,40,5.5,500,20,maize,MOP
Alkaline,135,60,40,5.5,500,20,maize,MOP
Alkaline,140,60,40,5.5,500,20,maize,MOP
Alkaline,145,60,40,5.5,500,20,maize,MOP
Alkaline,150,60,40,5.5,500,20,maize,MOP
Alkaline,120,65,45,6.0,600,25,maize,MOP
Alkaline,125,65,45,6.0,600,25,maize,MOP
Alkaline,130,65,45,6.0,600,25,maize,MOP
Alkaline,135,65,45,6.0,600,25,maize,MOP
Alkaline,140,65,45,6.0,600,25,maize,MOP
Alkaline,145,65,45,6.0,600,25,maize,MOP
Alkaline,150,65,45,6.0,600,25,maize,MOP
Alkaline,120,70,50,6.5,500,30,maize,MOP
Alkaline,125,70,50,6.5,500,30,maize,MOP
Alkaline,130,70,50,6.5,500,30,maize,MOP
Alkaline,135,70,50,6.5,500,30,maize,MOP
Alkaline,140,70,50,6.5,500,30,maize,MOP
Alkaline,145,70,50,6.5,500,30,maize,MOP
Alkaline,150,70,50,6.5,500,30,maize,MOP
Alkaline,120,75,55,7.0,600,20,maize,MOP
Alkaline,125,75,55,7.0,600,20,maize,MOP
Alkaline,130,75,55,7.0,600,20,maize,MOP
Alkaline,135,75,55,7.0,600,20,maize,MOP
Alkaline,140,75,55,7.0,600,20,maize,MOP
Alkaline,145,75,55,7.0,600,20,maize,MOP
Alkaline,150,75,55,7.0,600,20,maize,MOP
Alkaline,120,80,60,7.5,500,25,maize,MOP
Alkaline,125,80,60,7.5,500,25,maize,MOP
Alkaline,130,80,60,7.5,500,25,maize,MOP
Alkaline,135,80,60,7.5,500,25,maize,MOP
Alkaline,140,80,60,7.5,500,25,maize,MOP
Alkaline,145,80,60,7.5,500,25,maize,MOP
Alkaline,150,80,60,7.5,500,25,maize,MOP
Alkaline,120,60,45,5.5,600,30,maize,SSP
Alkaline,125,60,45,5.5,600,30,maize,SSP
Alkaline,130,60,45,5.5,600,30,maize,SSP
Alkaline,135,60,45,5.5,600,30,maize,SSP
Alkaline,140,60,45,5.5,600,30,maize,SSP
Alkaline,145,60,45,5.5,600,30,maize,SSP
Alkaline,150,60,45,5.5,600,30,maize,SSP
Alkaline,120,65,50,6.0,500,20,maize,SSP
Alkaline,125,65,50,6.0,500,20,maize,SSP
Alkaline,130,65,50,6.0,500,20,maize,SSP
Alkaline,135,65,50,6.0,500,20,maize,SSP
Alkaline,140,65,50,6.0,500,20,maize,SSP
Alkaline,145,65,50,6.0,500,20,maize,SSP
Alkaline,150,65,50,6.0,500,20,maize,SSP
Alkaline,120,70,55,6.5,600,25,maize,SSP
Alkaline,125,70,55,6.5,600,25,maize,SSP
Alkaline,130,70,55,6.5,600,25,maize,SSP
Alkaline,135,70,55,6.5,600,25,maize,SSP
Alkaline,140,70,55,6.5,600,25,maize,SSP
Alkaline,145,70,55,6.5,600,25,maize,SSP
Alkaline,150,70,55,6.5,600,25,maize,SSP
Alkaline,120,75,60,7.0,500,30,maize,SSP
Alkaline,125,75,60,7.0,500,30,maize,SSP
Alkaline,130,75,60,7.0,500,30,maize,SSP
Alkaline,135,75,60,7.0,500,30,maize,SSP
Alkaline,140,75,60,7.0,500,30,maize,SSP
Alkaline,145,75,60,7.0,500,30,maize,SSP
Alkaline,150,75,60,7.0,500,30,maize,SSP
Alkaline,120,80,40,7.5,600,20,maize,SSP
Alkaline,125,80,40,7.5,600,20,maize,SSP
Alkaline,130,80,40,7.5,600,20,maize,SSP
Alkaline,135,80,40,7.5,600,20,maize,SSP
Alkaline,140,80,40,7.5,600,20,maize,SSP
Alkaline,145,80,40,7.5,600,20,maize,SSP
Alkaline,150,80,40,7.5,600,20,maize,SSP
Alkaline,120,60,50,5.5,500,25,maize,Urea
Alkaline,125,60,50,5.5,500,25,maize,Urea
Alkaline,130,60,50,5.5,500,25,maize,Urea
Alkaline,135,60,50,5.5,500,25,maize,Urea
Alkaline,140,60,50,5.5,500,25,maize,Urea
Alkaline,145,60,50,5.5,500,25,maize,Urea
Alkaline,150,60,50,5.5,500,25,maize,Urea
Alkaline,120,65,55,6.0,600,30,maize,Urea
Alkaline,125,65,55,6.0,600,30,maize,Urea
Alkaline,130,65,55,6.0,600,30,maize,Urea
Alkaline,135,65,55,6.0,600,30,maize,Urea
Alkaline,140,65,55,6.0,600,30,maize,Urea
Alkaline,145,65,55,6.0,600,30,maize,Urea
Alkaline,150,65,55,6.0,600,30,maize,Urea
Alkaline,120,70,60,6.5,500,20,maize,Urea
Alkaline,125,70,60,6.5,500,20,maize,Urea
Alkaline,130,70,60,6.5,500,20,maize,Urea
Alkaline,135,70,60,6.5,500,20,maize,Urea
Alkaline,140,70,60,6.5,500,20,maize,Urea
Alkaline,145,70,60,6.5,500,20,maize,Urea
Alkaline,150,70,60,6.5,500,20,maize,Urea
Alkaline,120,75,40,7.0,600,25,maize,Urea
Alkaline,125,75,40,7.0,600,25,maize,Urea
Alkaline,130,75,40,7.0,600,25,maize,Urea
Alkaline,135,75,40,7.0,600,25,maize,Urea
Alkaline,140,75,40,7.0,600,25,maize,Urea
Alkaline,145,75,40,7.0,600,25,maize,Urea
Alkaline,150,75,40,7.0,600,25,maize,Urea
Alkaline,120,80,45,7.5,500,30,maize,Urea
Alkaline,125,80,45,7.5,500,30,maize,Urea
Alkaline,130,80,45,7.5,500,30,maize,Urea
Alkaline,135,80,45,7.5,500,30,maize,Urea
Alkaline,140,80,45,7.5,500,30,maize,Urea
Alkaline,145,80,45,7.5,500,30,maize,Urea
Alkaline,150,80,45,7.5,500,30,maize,Urea
Alkaline,120,60,55,5.5,600,20,maize,MOP
Alkaline,125,60,55,5.5,600,20,maize,MOP
Alkaline,130,60,55,5.5,600,20,maize,MOP
Alkaline,135,60,55,5.5,600,20,maize,MOP
Alkaline,140,60,55,5.5,600,20,maize,MOP
Alkaline,145,60,55,5.5,600,20,maize,MOP
Alkaline,150,60,55,5.5,600,20,maize,MOP
Alkaline,120,65,60,6.0,500,25,maize,MOP
Alkaline,125,65,60,6.0,500,25,maize,MOP
Alkaline,130,65,60,6.0,500,25,maize,MOP
Alkaline,135,65,60,6.0,500,25,maize,MOP
Alkaline,140,65,60,6.0,500,25,maize,MOP
Alkaline,145,65,60,6.0,500,25,maize,MOP
Alkaline,150,65,60,6.0,500,25,maize,MOP
Alkaline,120,70,40,6.5,600,30,maize,MOP
Alkaline,125,70,40,6.5,600,30,maize,MOP
Alkaline,130,70,40,6.5,600,30,maize,MOP
Alkaline,135,70,40,6.5,600,30,maize,MOP
Alkaline,140,70,40,6.5,600,30,maize,MOP
Alkaline,145,70,40,6.5,600,30,maize,MOP
Alkaline,150,70,40,6.5,600,30,maize,MOP
Alkaline,120,75,45,7.0,500,20,maize,MOP
Alkaline,125,75,45,7.0,500,20,maize,MOP
Alkaline,130,75,45,7.0,500,20,maize,MOP
Alkaline,135,75,45,7.0,500,20,maize,MOP
Alkaline,140,75,45,7.0,500,20,maize,MOP
Alkaline,145,75,45,7.0,500,20,maize,MOP
Alkaline,150,75,45,7.0,500,20,maize,MOP
Alkaline,120,80,50,7.5,600,25,maize,MOP
Alkaline,125,80,50,7.5,600,25,maize,MOP
Alkaline,130,80,50,7.5,600,25,maize,MOP
Alkaline,135,80,50,7.5,600,25,maize,MOP
Alkaline,140,80,50,7.5,600,25,maize,MOP
Alkaline,145,80,50,7.5,600,25,maize,MOP
Alkaline,150,80,50,7.5,600,25,maize,MOP
Alkaline,120,60,60,5.5,500,30,maize,SSP
Alkaline,125,60,60,5.5,500,30,maize,SSP
Alkaline,130,60,60,5.5,500,30,maize,SSP
Alkaline,135,60,60,5.5,500,30,maize,SSP
Alkaline,140,60,60,5.5,500,30,maize,SSP
Alkaline,145,60,60,5.5,500,30,maize,SSP
Alkaline,150,60,60,5.5,500,30,maize,SSP
Alkaline,120,65,40,6.0,600,20,maize,SSP
Alkaline,125,65,40,6.0,600,20,maize,SSP
Alkaline,130,65,40,6.0,600,20,maize,SSP
Alkaline,135,65,40,6.0,600,20,maize,SSP
Alkaline,140,65,40,6.0,600,20,maize,SSP
Alkaline,145,65,40,6.0,600,20,maize,SSP
Alkaline,150,65,40,6.0,600,20,maize,SSP
Alkaline,120,70,45,6.5,500,25,maize,SSP
Alkaline,125,70,45,6.5,500,25,maize,SSP
Alkaline,130,70,45,6.5,500,25,maize,SSP
Alkaline,135,70,45,6.5,500,25,maize,SSP
Alkaline,140,70,45,6.5,500,25,maize,SSP
Alkaline,145,70,45,6.5,500,25,maize,SSP
Alkaline,150,70,45,6.5,500,25,maize,SSP
Alkaline,120,75,50,7.0,600,30,maize,SSP
Alkaline,125,75,50,7.0,600,30,maize,SSP
Alkaline,130,75,50,7.0,600,30,maize,SSP
Alkaline,135,75,50,7.0,600,30,maize,SSP
Alkaline,140,75,50,7.0,600,30,maize,SSP
Alkaline,145,75,50,7.0,600,30,maize,SSP
Alkaline,150,75,50,7.0,600,30,maize,SSP
Alkaline,120,80,55,7.5,500,20,maize,SSP
Alkaline,125,80,30,7.5,500,20,maize,SSP
Alkaline,130,80,30,7.5,500,20,maize,SSP
Alkaline,135,80,30,7.5,500,20,maize,SSP
Alkaline,140,80,40,7.5,500,20,maize,SSP
Alkaline,145,80,40,7.5,500,20,maize,SSP
Alkaline,150,80,40,7.5,500,20,maize,SSP
Alkaline,100,40,40,6.0,800,15,wheat,19:19:19 NPK
Alkaline,105,40,40,6.0,800,15,wheat,19:19:19 NPK
Alkaline,110,40,40,6.0,800,15,wheat,19:19:19 NPK
Alkaline,115,40,40,6.0,800,15,wheat,19:19:19 NPK
Alkaline,120,40,40,6.0,800,15,wheat,19:19:19 NPK
Alkaline,100,45,45,6.5,900,20,wheat,19:19:19 NPK
Alkaline,105,45,45,6.5,900,20,wheat,19:19:19 NPK
Alkaline,110,45,45,6.5,900,20,wheat,19:19:19 NPK
Alkaline,115,45,45,6.5,900,20,wheat,19:19:19 NPK
Alkaline,120,45,45,6.5,900,20,wheat,19:19:19 NPK
Alkaline,100,50,50,7.0,800,25,wheat,19:19:19 NPK
Alkaline,105,50,50,7.0,800,25,wheat,19:19:19 NPK
Alkaline,110,50,50,7.0,800,25,wheat,19:19:19 NPK
Alkaline,115,50,50,7.0,800,25,wheat,19:19:19 NPK
Alkaline,120,50,50,7.0,800,25,wheat,19:19:19 NPK
Alkaline,100,55,55,7.5,900,15,wheat,19:19:19 NPK
Alkaline,105,55,55,7.5,900,15,wheat,19:19:19 NPK
Alkaline,110,55,55,7.5,900,15,wheat,19:19:19 NPK
Alkaline,115,55,55,7.5,900,15,wheat,19:19:19 NPK
Alkaline,120,55,55,7.5,900,15,wheat,19:19:19 NPK
Alkaline,100,60,60,6.0,800,20,wheat,19:19:19 NPK
Alkaline,105,60,60,6.0,800,20,wheat,19:19:19 NPK
Alkaline,110,60,60,6.0,800,20,wheat,19:19:19 NPK
Alkaline,115,60,60,6.0,800,20,wheat,19:19:19 NPK
Alkaline,120,60,60,6.0,800,20,wheat,19:19:19 NPK
Alkaline,100,40,45,6.5,900,25,wheat,Urea
Alkaline,105,40,45,6.5,900,25,wheat,Urea
Alkaline,110,40,45,6.5,900,25,wheat,Urea
Alkaline,115,40,45,6.5,900,25,wheat,Urea
Alkaline,120,40,45,6.5,900,25,wheat,Urea
Alkaline,100,45,50,7.0,800,15,wheat,Urea
Alkaline,105,45,50,7.0,800,15,wheat,Urea
Alkaline,110,45,50,7.0,800,15,wheat,Urea
Alkaline,115,45,50,7.0,800,15,wheat,Urea
Alkaline,120,45,50,7.0,800,15,wheat,Urea
Alkaline,100,50,55,7.5,900,20,wheat,Urea
Alkaline,105,50,55,7.5,900,20,wheat,Urea
Alkaline,110,50,55,7.5,900,20,wheat,Urea
Alkaline,115,50,55,7.5,900,20,wheat,Urea
Alkaline,120,50,55,7.5,900,20,wheat,Urea
Alkaline,100,55,60,6.0,800,25,wheat,Urea
Alkaline,105,55,60,6.0,800,25,wheat,Urea
Alkaline,110,55,60,6.0,800,25,wheat,Urea
Alkaline,115,55,60,6.0,800,25,wheat,Urea
Alkaline,120,55,60,6.0,800,25,wheat,Urea
Alkaline,100,60,40,6.5,900,15,wheat,Urea
Alkaline,105,60,40,6.5,900,15,wheat,Urea
Alkaline,110,60,40,6.5,900,15,wheat,Urea
Alkaline,115,60,40,6.5,900,15,wheat,Urea
Alkaline,120,60,40,6.5,900,15,wheat,Urea
Alkaline,100,40,50,7.0,800,15,wheat,19:19:19 NPK
Alkaline,105,40,50,7.0,800,15,wheat,19:19:19 NPK
Alkaline,110,40,50,7.0,800,15,wheat,19:19:19 NPK
Alkaline,115,40,50,7.0,800,15,wheat,19:19:19 NPK
Alkaline,120,40,50,7.0,800,15,wheat,19:19:19 NPK
Alkaline,100,45,55,7.5,900,20,wheat,19:19:19 NPK
Alkaline,105,45,55,7.5,900,20,wheat,19:19:19 NPK
Alkaline,110,45,55,7.5,900,20,wheat,19:19:19 NPK
Alkaline,115,45,55,7.5,900,20,wheat,19:19:19 NPK
Alkaline,120,45,55,7.5,900,20,wheat,19:19:19 NPK
Alkaline,100,50,60,6.0,800,25,wheat,19:19:19 NPK
Alkaline,105,50,60,6.0,800,25,wheat,19:19:19 NPK
Alkaline,110,50,60,6.0,800,25,wheat,19:19:19 NPK
Alkaline,115,50,60,6.0,800,25,wheat,19:19:19 NPK
Alkaline,120,50,60,6.0,800,25,wheat,19:19:19 NPK
Alkaline,100,55,40,6.5,900,15,wheat,19:19:19 NPK
Alkaline,105,55,40,6.5,900,15,wheat,19:19:19 NPK
Alkaline,110,55,40,6.5,900,15,wheat,19:19:19 NPK
Alkaline,115,55,40,6.5,900,15,wheat,19:19:19 NPK
Alkaline,120,55,40,6.5,900,15,wheat,19:19:19 NPK
Alkaline,100,60,45,7.0,800,20,wheat,19:19:19 NPK
Alkaline,105,60,45,7.0,800,20,wheat,19:19:19 NPK
Alkaline,110,60,45,7.0,800,20,wheat,19:19:19 NPK
Alkaline,115,60,45,7.0,800,20,wheat,19:19:19 NPK
Alkaline,120,60,45,7.0,800,20,wheat,19:19:19 NPK
Alkaline,100,40,55,7.5,900,25,wheat,Urea
Alkaline,105,40,55,7.5,900,25,wheat,Urea
Alkaline,110,40,55,7.5,900,25,wheat,Urea
Alkaline,115,40,55,7.5,900,25,wheat,Urea
Alkaline,120,40,55,7.5,900,25,wheat,Urea
Alkaline,100,45,60,6.0,800,15,wheat,Urea
Alkaline,105,45,60,6.0,800,15,wheat,Urea
Alkaline,110,45,60,6.0,800,15,wheat,Urea
Alkaline,115,45,60,6.0,800,15,wheat,Urea
Alkaline,120,45,60,6.0,800,15,wheat,Urea
Alkaline,100,50,40,6.5,900,20,wheat,Urea
Alkaline,105,50,40,6.5,900,20,wheat,Urea
Alkaline,110,50,40,6.5,900,20,wheat,Urea
Alkaline,115,50,40,6.5,900,20,wheat,Urea
Alkaline,120,50,40,6.5,900,20,wheat,Urea
Alkaline,100,55,45,7.0,800,25,wheat,Urea
Alkaline,105,55,45,7.0,800,25,wheat,Urea
Alkaline,110,55,45,7.0,800,25,wheat,Urea
Alkaline,115,55,45,7.0,800,25,wheat,Urea
Alkaline,120,55,45,7.0,800,25,wheat,Urea
Alkaline,100,60,50,7.5,900,15,wheat,Urea
Alkaline,105,60,50,7.5,900,15,wheat,Urea
Alkaline,110,60,50,7.5,900,15,wheat,Urea
Alkaline,115,60,50,7.5,900,15,wheat,Urea
Alkaline,120,60,50,7.5,900,15,wheat,Urea
Alkaline,100,40,60,6.0,800,15,wheat,19:19:19 NPK
Alkaline,105,40,60,6.0,800,15,wheat,19:19:19 NPK
Alkaline,110,40,60,6.0,800,15,wheat,19:19:19 NPK
Alkaline,115,40,60,6.0,800,15,wheat,19:19:19 NPK
Alkaline,120,40,60,6.0,800,15,wheat,19:19:19 NPK
Alkaline,100,45,40,6.5,900,20,wheat,19:19:19 NPK
Alkaline,105,45,40,6.5,900,20,wheat,19:19:19 NPK
Alkaline,110,45,40,6.5,900,20,wheat,19:19:19 NPK
Alkaline,115,45,40,6.5,900,20,wheat,19:19:19 NPK
Alkaline,120,45,40,6.5,900,20,wheat,19:19:19 NPK
Alkaline,100,50,45,7.0,800,25,wheat,19:19:19 NPK
Alkaline,105,50,45,7.0,800,25,wheat,19:19:19 NPK
Alkaline,110,50,45,7.0,800,25,wheat,19:19:19 NPK
Alkaline,115,50,45,7.0,800,25,wheat,19:19:19 NPK
Alkaline,120,50,45,7.0,800,25,wheat,19:19:19 NPK
Alkaline,100,55,50,7.5,900,15,wheat,19:19:19 NPK
Alkaline,105,55,50,7.5,900,15,wheat,19:19:19 NPK
Alkaline,110,55,50,7.5,900,15,wheat,19:19:19 NPK
Alkaline,115,55,50,7.5,900,15,wheat,19:19:19 NPK
Alkaline,120,55,50,7.5,900,15,wheat,19:19:19 NPK
Alkaline,100,60,55,6.0,800,20,wheat,19:19:19 NPK
Alkaline,105,60,55,6.0,800,20,wheat,19:19:19 NPK
Alkaline,110,60,55,6.0,800,20,wheat,19:19:19 NPK
Alkaline,115,60,55,6.0,800,20,wheat,19:19:19 NPK
Alkaline,120,60,55,6.0,800,20,wheat,19:19:19 NPK
Acidic,60,40,40,6.0,800,25,millet,10:26:26 NPK
Acidic,65,40,40,6.0,800,25,millet,10:26:26 NPK
Acidic,70,40,40,6.0,800,25,millet,10:26:26 NPK
Acidic,75,40,40,6.0,800,25,millet,10:26:26 NPK
Acidic,80,40,40,6.0,800,25,millet,10:26:26 NPK
Acidic,60,45,45,6.5,900,30,millet,10:26:26 NPK
Acidic,65,45,45,6.5,900,30,millet,10:26:26 NPK
Acidic,70,45,45,6.5,900,30,millet,10:26:26 NPK
Acidic,75,45,45,6.5,900,30,millet,10:26:26 NPK
Acidic,80,45,45,6.5,900,30,millet,10:26:26 NPK
Acidic,60,50,50,7.0,800,25,millet,10:26:26 NPK
Acidic,65,50,50,7.0,800,25,millet,10:26:26 NPK
Acidic,70,50,50,7.0,800,25,millet,10:26:26 NPK
Acidic,75,50,50,7.0,800,25,millet,10:26:26 NPK
Acidic,80,50,50,7.0,800,25,millet,10:26:26 NPK
Acidic,60,55,55,7.5,900,30,millet,10:26:26 NPK
Acidic,65,55,55,7.5,900,30,millet,10:26:26 NPK
Acidic,70,55,55,7.5,900,30,millet,10:26:26 NPK
Acidic,75,55,55,7.5,900,30,millet,10:26:26 NPK
Acidic,80,55,55,7.5,900,30,millet,10:26:26 NPK
Acidic,60,60,60,6.0,800,25,millet,10:26:26 NPK
Acidic,65,60,60,6.0,800,25,millet,10:26:26 NPK
Acidic,70,60,60,6.0,800,25,millet,10:26:26 NPK
Acidic,75,60,60,6.0,800,25,millet,10:26:26 NPK
Acidic,80,60,60,6.0,800,25,millet,10:26:26 NPK
Acidic,60,40,45,6.5,900,30,millet,Urea
Acidic,65,40,45,6.5,900,30,millet,Urea
Acidic,70,40,45,6.5,900,30,millet,Urea
Acidic,75,40,45,6.5,900,30,millet,Urea
Acidic,80,40,45,6.5,900,30,millet,Urea
Acidic,60,45,50,7.0,800,25,millet,Urea
Acidic,65,45,50,7.0,800,25,millet,Urea
Acidic,70,45,50,7.0,800,25,millet,Urea
Acidic,75,45,50,7.0,800,25,millet,Urea
Acidic,80,45,50,7.0,800,25,millet,Urea
Acidic,60,50,55,7.5,900,30,millet,Urea
Acidic,65,50,55,7.5,900,30,millet,Urea
Acidic,70,50,55,7.5,900,30,millet,Urea
Acidic,75,50,55,7.5,900,30,millet,Urea
Acidic,80,50,55,7.5,900,30,millet,Urea
Acidic,60,55,60,6.0,800,25,millet,Urea
Acidic,65,55,60,6.0,800,25,millet,Urea
Acidic,70,55,60,6.0,800,25,millet,Urea
Acidic,75,55,60,6.0,800,25,millet,Urea
Acidic,80,55,60,6.0,800,25,millet,Urea
Acidic,60,60,40,6.5,900,30,millet,Urea
Acidic,65,60,40,6.5,900,30,millet,Urea
Acidic,70,60,40,6.5,900,30,millet,Urea
Acidic,75,60,40,6.5,900,30,millet,Urea
Acidic,80,60,40,6.5,900,30,millet,Urea
Acidic,60,40,50,7.0,800,25,millet,SSP
Acidic,65,40,50,7.0,800,25,millet,SSP
Acidic,70,40,50,7.0,800,25,millet,SSP
Acidic,75,40,50,7.0,800,25,millet,SSP
Acidic,80,40,50,7.0,800,25,millet,SSP
Acidic,60,45,55,7.5,900,30,millet,SSP
Acidic,65,45,55,7.5,900,30,millet,SSP
Acidic,70,45,55,7.5,900,30,millet,SSP
Acidic,75,45,55,7.5,900,30,millet,SSP
Acidic,80,45,55,7.5,900,30,millet,SSP
Acidic,60,50,60,6.0,800,25,millet,SSP
Acidic,65,50,60,6.0,800,25,millet,SSP
Acidic,70,50,60,6.0,800,25,millet,SSP
Acidic,75,50,60,6.0,800,25,millet,SSP
Acidic,80,50,60,6.0,800,25,millet,SSP
Acidic,60,55,40,6.5,900,30,millet,SSP
Acidic,65,55,40,6.5,900,30,millet,SSP
Acidic,70,55,40,6.5,900,30,millet,SSP
Acidic,75,55,40,6.5,900,30,millet,SSP
Acidic,80,55,40,6.5,900,30,millet,SSP
Acidic,60,60,45,7.0,800,25,millet,SSP
Acidic,65,60,45,7.0,800,25,millet,SSP
Acidic,70,60,45,7.0,800,25,millet,SSP
Acidic,75,60,45,7.0,800,25,millet,SSP
Acidic,80,60,45,7.0,800,25,millet,SSP
Acidic,60,40,55,7.5,900,30,millet,10:26:26 NPK
Acidic,65,40,55,7.5,900,30,millet,10:26:26 NPK
Acidic,70,40,55,7.5,900,30,millet,10:26:26 NPK
Acidic,75,40,55,7.5,900,30,millet,10:26:26 NPK
Acidic,80,40,55,7.5,900,30,millet,10:26:26 NPK
Acidic,60,45,60,6.0,800,25,millet,10:26:26 NPK
Acidic,65,45,60,6.0,800,25,millet,10:26:26 NPK
Acidic,70,45,60,6.0,800,25,millet,10:26:26 NPK
Acidic,75,45,60,6.0,800,25,millet,10:26:26 NPK
Acidic,80,45,60,6.0,800,25,millet,10:26:26 NPK
Acidic,60,50,40,6.5,900,30,millet,10:26:26 NPK
Acidic,65,50,40,6.5,900,30,millet,10:26:26 NPK
Acidic,70,50,40,6.5,900,30,millet,10:26:26 NPK
Acidic,75,50,40,6.5,900,30,millet,10:26:26 NPK
Acidic,80,50,40,6.5,900,30,millet,10:26:26 NPK
Acidic,60,55,45,7.0,800,25,millet,10:26:26 NPK
Acidic,65,55,45,7.0,800,25,millet,10:26:26 NPK
Acidic,70,55,45,7.0,800,25,millet,10:26:26 NPK
Acidic,75,55,45,7.0,800,25,millet,10:26:26 NPK
Acidic,80,55,45,7.0,800,25,millet,10:26:26 NPK
Acidic,60,60,50,7.5,900,30,millet,10:26:26 NPK
Acidic,65,60,50,7.5,900,30,millet,10:26:26 NPK
Acidic,70,60,50,7.5,900,30,millet,10:26:26 NPK
Acidic,75,60,50,7.5,900,30,millet,10:26:26 NPK
Acidic,80,60,50,7.5,900,30,millet,10:26:26 NPK
Acidic,60,40,60,6.0,800,25,millet,Urea
Acidic,65,40,60,6.0,800,25,millet,Urea
Acidic,70,40,60,6.0,800,25,millet,Urea
Acidic,75,40,60,6.0,800,25,millet,Urea
Acidic,80,40,60,6.0,800,25,millet,Urea
Acidic,60,45,40,6.5,900,30,millet,Urea
Acidic,65,45,40,6.5,900,30,millet,Urea
Acidic,70,45,40,6.5,900,30,millet,Urea
Acidic,75,45,40,6.5,900,30,millet,Urea
Acidic,80,45,40,6.5,900,30,millet,Urea
Acidic,60,50,45,7.0,800,25,millet,Urea
Acidic,65,50,45,7.0,800,25,millet,Urea
Acidic,70,50,45,7.0,800,25,millet,Urea
Acidic,75,50,45,7.0,800,25,millet,Urea
Acidic,80,50,45,7.0,800,25,millet,Urea
Acidic,60,55,50,7.5,900,30,millet,Urea
Acidic,65,55,50,7.5,900,30,millet,Urea
Acidic,70,55,50,7.5,900,30,millet,Urea
Acidic,75,55,50,7.5,900,30,millet,Urea
Acidic,80,55,50,7.5,900,30,millet,Urea
Acidic,60,60,45,6.0,800,25,millet,Urea
Acidic,65,60,45,6.0,800,25,millet,Urea
Acidic,70,60,45,6.0,800,25,millet,Urea
Acidic,75,60,45,6.0,800,25,millet,Urea
Acidic,80,60,45,6.0,800,25,millet,Urea
Neutral,20,40,20,6.0,800,25,groundnut,Chilated Micronutrient
Neutral,25,40,20,6.0,800,25,groundnut,Chilated Micronutrient
Neutral,30,40,20,6.0,800,25,groundnut,Chilated Micronutrient
Neutral,20,45,25,6.5,900,30,groundnut,Chilated Micronutrient
Neutral,25,45,25,6.5,900,30,groundnut,Chilated Micronutrient
Neutral,30,45,25,6.5,900,30,groundnut,Chilated Micronutrient
Neutral,20,50,30,7.0,800,25,groundnut,Chilated Micronutrient
Neutral,25,50,30,7.0,800,25,groundnut,Chilated Micronutrient
Neutral,30,50,30,7.0,800,25,groundnut,Chilated Micronutrient
Neutral,20,40,25,6.0,900,30,groundnut,SSP
Neutral,25,40,25,6.0,900,30,groundnut,SSP
Neutral,30,40,25,6.0,900,30,groundnut,SSP
Neutral,20,45,30,6.5,800,25,groundnut,SSP
Neutral,25,45,30,6.5,800,25,groundnut,SSP
Neutral,30,45,30,6.5,800,25,groundnut,SSP
Neutral,20,50,20,7.0,900,30,groundnut,SSP
Neutral,25,50,20,7.0,900,30,groundnut,SSP
Neutral,30,50,20,7.0,900,30,groundnut,SSP
Neutral,20,40,30,6.0,800,25,groundnut,Chilated Micronutrient
Neutral,25,40,30,6.0,800,25,groundnut,Chilated Micronutrient
Neutral,30,40,30,6.0,800,25,groundnut,Chilated Micronutrient
Neutral,20,45,20,6.5,900,30,groundnut,Chilated Micronutrient
Neutral,25,45,20,6.5,900,30,groundnut,Chilated Micronutrient
Neutral,30,45,20,6.5,900,30,groundnut,Chilated Micronutrient
Neutral,20,50,25,7.0,800,25,groundnut,Chilated Micronutrient
Neutral,25,50,25,7.0,800,25,groundnut,Chilated Micronutrient
